TS,SKT,CPU,CID,CPU operating frequency (in GHz),CPU utilization %,CPU utilization % in kernel mode,CPI,kernel_CPI,IPC,giga_instructions_per_sec,branch misprediction ratio,locks retired per instr,L1D MPI (includes data+rfo w/ prefetches),L1D demand data read hits per instr,L1-I code read misses (w/ prefetches) per instr,L2 demand data read hits per instr,L2 MPI (includes code+data+rfo w/ prefetches),L2 demand data read MPI,L2 demand code MPI,LLC code read MPI (demand+prefetch),LLC data read MPI (demand+prefetch),Average LLC demand data read miss latency (in ns),Average LLC demand data read miss latency for LOCAL requests (in ns),Average LLC demand data read miss latency for REMOTE requests (in ns),package power (watts),DRAM power (watts),core c6 residency %,package c6 residency %,% Uops delivered from decoded Icache (DSB),% Uops delivered from legacy decode pipeline (MITE),memory bandwidth read (MB/sec),memory bandwidth write (MB/sec),memory bandwidth total (MB/sec),ITLB (2nd level) MPI,DTLB (2nd level) load MPI,DTLB (2nd level) store MPI,NUMA %_Reads addressed to local DRAM,NUMA %_Reads addressed to remote DRAM,uncore frequency GHz,IO_bandwidth_disk_or_network_reads (MB/sec),IO_bandwidth_disk_or_network_writes (MB/sec),TMA_Frontend_Bound(%),TMA_..Fetch_Latency(%),TMA_....ICache_Misses(%),TMA_....ITLB_Misses(%),TMA_....Branch_Resteers(%),TMA_....MS_Switches(%),TMA_....LCP(%),TMA_....DSB_Switches(%),TMA_..Fetch_Bandwidth(%),TMA_....MITE(%),TMA_....DSB(%),TMA_....MS(%),TMA_Bad_Speculation(%),TMA_..Branch_Mispredicts(%),TMA_....Other_Mispredicts(%),TMA_..Machine_Clears(%),TMA_....Other_Nukes(%),TMA_Backend_Bound(%),TMA_..Memory_Bound(%),TMA_....L1_Bound(%),TMA_......DTLB_Load(%),TMA_......Store_Fwd_Blk(%),TMA_......L1_Latency_Dependency(%),TMA_......Lock_Latency(%),TMA_......Split_Loads(%),TMA_......FB_Full(%),TMA_....L2_Bound(%),TMA_....L3_Bound(%),TMA_......Contested_Accesses(%),TMA_......Data_Sharing(%),TMA_......L3_Hit_Latency(%),TMA_......SQ_Full(%),TMA_....DRAM_Bound(%),TMA_......MEM_Bandwidth(%),TMA_......MEM_Latency(%),TMA_....Store_Bound(%),TMA_......Store_Latency(%),TMA_......False_Sharing(%),TMA_......Split_Stores(%),TMA_......Streaming_Stores(%),TMA_......DTLB_Store(%),TMA_..Core_Bound(%),TMA_....Divider(%),TMA_....Serializing_Operation(%),TMA_....AMX_Busy(%),TMA_....Ports_Utilization(%),TMA_Retiring(%),TMA_..Light_Operations(%),TMA_....FP_Arith(%),TMA_....Int_Operations(%),TMA_....Memory_Operations(%),TMA_....Fused_Instructions(%),TMA_....Non_Fused_Branches(%),TMA_....Other_Light_Ops(%),TMA_..Heavy_Operations(%),TMA_....Few_Uops_Instructions(%),TMA_....Microcode_Sequencer(%)
1761734327,,,,3.071214,49.133157,21.666741,1.0296397,4.0918658,0.97121353,82.070579,0.02608736,0.0007926976,0.016057467,0.25832308,0.0064102793,0.0062039553,0.011005847,0.0019309346,0.001665374,9.0894917e-06,0.0024689297,36.111242,32.422499,+Inf,150.3799,9.7698272,25.171112,0,75.148355,24.032236,14414.026,3657.2916,18071.318,4.8772703e-05,0.0060213339,2.1923374e-05,100,0,6.7596533,0.045112503,0.055871344,19.177882,10.871902,2.4678894,1.5813138,9.0678014,0,0.0069605722,2.2073109,8.30598,2.5337767,5.9139863,0.22181021,10.564778,9.1166817,7.6715883,0.73148161,0.66420179,53.248822,47.493182,13.243235,12.718273,1.0562115,9.5421865,1.7513978,0.017527015,0.0068312313,0.17074808,73.128944,24.013265,4.039766,5.8118474,0.59048814,0.2933164,100,-29.570986,0.61638446,31.862764,6.7635782,0.091396005,0,2.6975423,5.7556402,1.9445793,0.61184581,0,11.539721,22.744956,21.285685,3.6467656,0.016171746,6.7780134,0.3220116,0.34410327,7.7505294,1.4592705,2.0858757,0
1761734332,,,,3.4827975,21.763549,21.585234,3.92953,4.0296189,0.25448336,10.80203,0.0031311241,0.0053935307,0.014830578,0.25155133,0.0046039375,0.0024001626,0.0133997,0.0037828563,5.6249824e-05,5.3553799e-06,0.0012489983,33.718784,45.868238,+Inf,128.27193,7.0372302,40.535827,0,86.533778,11.220702,581.84026,143.70868,725.54893,8.739742e-06,2.4075529e-05,3.7673382e-06,100,0,7.3033972,0.053289714,0.060739359,2.8101224,1.3070703,0.087364108,0.24753557,0.57508884,0,0.010359477,2.1607505,1.5030521,0.52404096,1.5565631,0.1604659,1.5464142,0.91379215,0.78996611,0.34392999,0.22251223,92.130393,87.147628,12.843817,0.94371743,0.036088223,2.5558973,2.7622041,0.018583095,0.0076998669,0.20274307,73.382789,34.96214,10.703049,2.0242608,0.0096226277,0.30072584,89.688844,-16.178292,0.013721482,62.8969,19.446025,0.011244864,0,0.20237719,4.9827644,0.0093690165,0.61376964,0,3.1783218,4.3399132,2.8486794,2.9245882e-05,0.010025087,0.96840882,0.17840266,0.22981542,0.75748776,1.4912338,2.2120908,0
1761734337,,,,3.5100114,21.739823,21.587257,3.9568545,4.0447406,0.252726,10.799471,0.0030717667,0.00540759,0.014781029,0.25171205,0.0046720045,0.0024055218,0.013395292,0.0037969917,6.59026e-05,4.9868132e-07,1.4827209e-05,34.137238,19.755547,+Inf,127.66957,6.9492661,41.578669,0,86.373573,11.341472,113.68496,60.625194,174.31016,1.0023538e-05,2.9667971e-05,5.8648325e-06,100,0,7.303305,0.038731577,0.061470023,2.2320076,0.96958264,0.091903143,0.24568018,0.57318633,0,0.010741461,1.6785367,1.262425,0.52631778,1.5545621,0.16005714,1.2511431,0.85076559,0.81479025,0.024636536,0.068584827,91.846635,87.783144,13.234612,0.90752086,0.033215965,2.536561,2.6767422,0.01223776,0.0059967656,0.16723755,74.067884,35.831349,9.4416042,2.134901,0.0081314157,0.015430346,56.991137,-16.672484,0.01357787,62.529304,19.541903,0.011604448,0,0.19039132,4.0634907,0.0098140884,0.61727635,0,3.1920874,4.7223703,2.8822984,7.9251246e-05,0.0099711831,1.0485499,0.17725862,0.22821191,1.6281575,1.8400719,2.2494467,0
1761734342,,,,3.0011922,51.594791,23.147953,1.976043,3.548225,0.50606186,43.882495,0.059627112,0.0013375189,0.018994031,0.2940176,0.0031096599,0.0062552985,0.0094515561,0.0014780491,0.00059133633,1.4910928e-05,0.0038818025,36.212061,21.861883,+Inf,158.56862,9.5671191,20.169898,0,83.485852,15.629311,14165.001,2917.151,17082.152,8.0195604e-05,0.0061883135,4.203755e-05,100,0,7.2171965,0.044873746,0.049555231,15.759986,9.7426512,4.2702961,0.84556341,5.4741884,0,0.0084935588,2.3680906,6.0173352,6.7450969,5.2099922,0.25377957,12.172338,12.227381,10.523629,0.89582743,0.97305168,49.217687,43.219504,12.182056,39.487485,0.15457579,0,0.27861639,1.0919267,0.13672303,0.73185681,36.738385,20.602194,7.1314157,2.6912256,0.73219492,4.0426043,100,-36.499812,0.82443012,30.225317,11.390735,0.022406258,0,3.8201882,5.9981828,4.2757962,0.98534505,0,10.767869,12.43497,10.557013,3.2929789,0.0070659127,1.8306005,1.6455979,1.0636534,5.5022731,1.8779568,1.7567905,0
1761734347,,,,2.9783032,81.736048,22.644757,1.2163041,3.9518176,0.82216282,112.08007,0.046420656,0.00060580902,0.016954607,0.27459229,0.0050462399,0.007902004,0.012619281,0.0023274127,0.00080201279,1.7538471e-05,0.0039392648,36.843644,29.048196,+Inf,183.14739,12.621225,5.6978038,0,85.058321,14.220044,29158.577,6891.6172,36050.194,4.2839832e-05,0.0026494926,2.1419358e-05,100,0,6.7812351,0.031388767,0.059812759,22.646907,13.518092,3.3212792,2.4319152,8.8332791,0,0.0068915435,2.4203698,9.1288155,4.1548523,11.095986,0.29033697,13.637219,16.425782,10.86084,0.86165474,0.58333787,25.377237,20.722488,11.622835,14.55687,0.99300989,11.528706,0.11292839,0.24261278,0.33841163,1.1251248,31.596339,8.7593299,1.8325642,14.575033,0.78999325,4.3016689,100,-30.507099,0.54809046,25.6264,3.7587569,0.14261878,0,4.5261032,4.6547486,2.3878085,0.6982767,0,13.400729,23.47843,21.401414,1.3998448,0.024202692,10.990076,2.5512127,1.0607769,0.72916054,2.0770159,1.9419298,0
1761734352,,,,2.7700443,82.017837,21.558755,0.86768989,4.0679666,1.1524855,146.62854,0.032986781,0.00045375812,0.016870139,0.26449952,0.0073944988,0.0058863486,0.010024833,0.001408372,0.0011644442,1.6013287e-05,0.0040743429,40.436905,30.009484,+Inf,184.23308,14.583041,1.3822659,0,79.583284,19.770736,39028.366,9606.2653,48634.632,0.0001281805,0.0061919354,2.7639547e-05,100,0,6.0019632,0.0453548,0.054019486,30.906956,21.567905,5.0923785,1.3282883,12.822981,0,0.0075033981,2.365091,9.3390504,4.450794,9.6173763,0.26764216,15.850585,15.187034,11.258955,0.86945001,0.75876189,27.495814,20.858593,12.793499,27.15357,0.93458904,11.984225,0.077368462,0.43051815,0.42002982,1.3049904,25.461124,5.3547799,1.6379035,11.235233,1.4404617,6.7452653,100,-22.798239,0.9402459,19.318386,3.0897705,0.11520989,0,7.1816812,6.6372208,3.6372127,0.56508447,0,16.407213,31.777775,29.649368,4.227744,0.020016894,12.2038,2.6608208,1.229916,6.3880585,2.1284063,2.1420292,0
1761734357,,,,2.7945942,77.639408,22.113164,1.0728002,4.1012416,0.93214005,113.25833,0.040701162,0.00052060007,0.020940886,0.28019084,0.0054312406,0.0051538474,0.0076520329,0.0008524116,0.001688827,2.1353502e-05,0.0055133093,40.262294,28.566046,+Inf,184.65992,14.709019,1.3613571,0,78.425264,20.933004,39363.562,9741.3709,49104.933,0.00013947259,0.0094216241,2.6156322e-05,100,0,5.9387772,0.034458664,0.059990605,26.082839,16.965162,5.4040282,1.848658,9.6246925,0,0.0065958924,2.3416704,9.1176774,5.5156233,8.4360192,0.25226493,13.892529,14.269029,12.034974,1.0411686,1.0231363,35.648339,28.412255,13.898481,35.646789,0.75438093,10.838642,0.071376872,0.35629104,0.42922224,1.3589404,24.199784,5.6962157,1.5229825,9.969414,1.0103787,6.8160695,100,-17.67308,1.2357897,19.177466,3.4041714,0.12615319,0,8.1751619,7.2360836,4.2256301,0.42013545,0,15.653886,24.030006,21.90348,2.2148562,0.019752162,10.239911,2.7618835,1.3594488,10.766691,2.1265265,2.2952401,0
1761734362,,,,2.8758689,78.621877,22.288788,1.130444,4.1898386,0.88460814,112.00862,0.04434859,0.00052948475,0.020348479,0.28080696,0.0038327676,0.0058780478,0.0082434852,0.0012377657,0.0016270176,2.0344485e-05,0.0051447905,38.943974,26.898515,+Inf,184.12061,14.121325,2.5856396,0,76.996462,22.337451,36816.556,8824.686,45641.242,0.00015754009,0.010813654,3.2166812e-05,100,0,6.0762177,0.038122176,0.042978665,20.444285,13.703296,5.3234092,0.88052081,7.1179072,0,0.0087959487,2.387595,6.7409892,5.5238064,8.8237522,0.26027133,13.147783,15.777413,11.685871,0.80210448,1.0438993,29.861206,23.68402,13.292349,32.850344,0.79391582,11.451321,0.075030647,0.47781658,0.30370582,1.5830309,24.109834,6.4694589,1.5205655,11.07328,1.3482697,8.3523118,100,-22.981647,1.0948828,19.400856,3.6037177,0.10426235,0,6.427905,6.1771855,4.9452839,0.45253235,0,16.132479,24.05828,21.952202,3.1777593,0.020587727,10.497647,2.6831325,1.3520703,7.1355217,2.1060776,1.9601991,0
1761734367,,,,2.8608947,82.861534,22.26892,1.0429845,4.1047833,0.95878707,127.28143,0.040744693,0.00049806549,0.019095983,0.27568006,0.0049231333,0.0054117763,0.0079829646,0.0009922453,0.0012777946,1.7762163e-05,0.0048106634,40.482599,31.487562,+Inf,184.49639,14.438339,1.9415296,0,80.018247,19.36479,38256.579,9395.8423,47652.421,0.00014604548,0.0052682371,2.7435322e-05,100,0,5.9595255,0.040733754,0.059395468,21.839673,13.691374,6.1929184,1.3192801,8.5455665,0,0.0068578962,2.2672566,8.1482985,4.743558,9.5417193,0.26435119,14.562159,15.882366,12.068585,0.94437668,0.95206455,27.984523,21.62848,13.176614,24.129544,0.84555874,11.459424,0.09953208,0.4379142,0.43026596,1.4226696,21.618223,5.1529512,1.6281865,10.569912,0.6608704,8.0181437,100,-20.15004,1.1630873,21.719786,3.6179915,0.13097333,0,8.0667759,6.3560427,4.7888968,0.50929857,0,15.310076,27.234584,25.081311,2.1050807,0.019205235,11.595959,2.676559,1.1778541,10.759547,2.1532727,1.9750785,0
1761734371,,,,2.8451175,72.327568,21.954003,1.0877409,3.9569958,0.91933661,105.94163,0.04160993,0.00058632718,0.019460001,0.27761164,0.0042307881,0.0054687395,0.0078910024,0.001105405,0.0015365523,2.1714567e-05,0.0058474943,39.910468,29.727858,+Inf,184.69819,14.64519,1.6996166,0,76.912999,22.433521,39531.054,9751.2733,49282.327,0.00023737043,0.0090900234,3.5967298e-05,100,0,6.0417568,0.024003985,0.066659851,21.351013,13.742944,6.2844363,1.4888856,7.6795731,0,0.0068046661,2.5844812,7.608069,5.6571671,8.516545,0.2644951,14.137859,14.9164,12.370296,1.121191,1.2559429,33.005567,26.524829,16.155789,31.317768,0.55619903,9.9884668,0.099592591,0.60972606,0.34623653,1.47256,19.675099,5.560301,1.7639209,10.185836,0.67048101,9.225184,100,-15.772591,1.196164,20.408363,3.3047739,0.15346193,0,5.7342447,6.4807382,4.3106744,0.44358536,0,14.668077,23.430943,21.328632,2.2576758,0.020218348,10.03508,2.4711401,1.2903596,13.825853,2.1023111,1.9421673,0
