TS,SKT,CPU,CID,CPU operating frequency (in GHz),CPU utilization %,CPU utilization % in kernel mode,CPI,kernel_CPI,IPC,giga_instructions_per_sec,branch misprediction ratio,locks retired per instr,L1D MPI (includes data+rfo w/ prefetches),L1D demand data read hits per instr,L1-I code read misses (w/ prefetches) per instr,L2 demand data read hits per instr,L2 MPI (includes code+data+rfo w/ prefetches),L2 demand data read MPI,L2 demand code MPI,LLC code read MPI (demand+prefetch),LLC data read MPI (demand+prefetch),Average LLC demand data read miss latency (in ns),Average LLC demand data read miss latency for LOCAL requests (in ns),Average LLC demand data read miss latency for REMOTE requests (in ns),package power (watts),DRAM power (watts),core c6 residency %,package c6 residency %,% Uops delivered from decoded Icache (DSB),% Uops delivered from legacy decode pipeline (MITE),memory bandwidth read (MB/sec),memory bandwidth write (MB/sec),memory bandwidth total (MB/sec),ITLB (2nd level) MPI,DTLB (2nd level) load MPI,DTLB (2nd level) store MPI,NUMA %_Reads addressed to local DRAM,NUMA %_Reads addressed to remote DRAM,uncore frequency GHz,IO_bandwidth_disk_or_network_reads (MB/sec),IO_bandwidth_disk_or_network_writes (MB/sec),TMA_Frontend_Bound(%),TMA_..Fetch_Latency(%),TMA_....ICache_Misses(%),TMA_....ITLB_Misses(%),TMA_....Branch_Resteers(%),TMA_....MS_Switches(%),TMA_....LCP(%),TMA_....DSB_Switches(%),TMA_..Fetch_Bandwidth(%),TMA_....MITE(%),TMA_....DSB(%),TMA_....MS(%),TMA_Bad_Speculation(%),TMA_..Branch_Mispredicts(%),TMA_....Other_Mispredicts(%),TMA_..Machine_Clears(%),TMA_....Other_Nukes(%),TMA_Backend_Bound(%),TMA_..Memory_Bound(%),TMA_....L1_Bound(%),TMA_......DTLB_Load(%),TMA_......Store_Fwd_Blk(%),TMA_......L1_Latency_Dependency(%),TMA_......Lock_Latency(%),TMA_......Split_Loads(%),TMA_......FB_Full(%),TMA_....L2_Bound(%),TMA_....L3_Bound(%),TMA_......Contested_Accesses(%),TMA_......Data_Sharing(%),TMA_......L3_Hit_Latency(%),TMA_......SQ_Full(%),TMA_....DRAM_Bound(%),TMA_......MEM_Bandwidth(%),TMA_......MEM_Latency(%),TMA_....Store_Bound(%),TMA_......Store_Latency(%),TMA_......False_Sharing(%),TMA_......Split_Stores(%),TMA_......Streaming_Stores(%),TMA_......DTLB_Store(%),TMA_..Core_Bound(%),TMA_....Divider(%),TMA_....Serializing_Operation(%),TMA_....AMX_Busy(%),TMA_....Ports_Utilization(%),TMA_Retiring(%),TMA_..Light_Operations(%),TMA_....FP_Arith(%),TMA_....Int_Operations(%),TMA_....Memory_Operations(%),TMA_....Fused_Instructions(%),TMA_....Non_Fused_Branches(%),TMA_....Other_Light_Ops(%),TMA_..Heavy_Operations(%),TMA_....Few_Uops_Instructions(%),TMA_....Microcode_Sequencer(%)
1761734764,,,,2.952374,99.62572,26.930749,1.5279656,3.2004793,0.65446499,107.79964,0.026089986,0.0024686175,0.017236672,0.26312879,0.026969578,0.0043705497,0.015264676,0.0023945497,0.0056711702,3.881734e-05,0.0023069404,38.813585,29.222455,+Inf,184.46917,12.086442,0,0,52.11098,45.177103,19174.947,8480.955,27655.902,0.00023725779,0.0010979502,4.5729975e-05,100,0,5.9152576,0.038836774,0.049495129,33.341219,23.9053,5.3356967,2.6901906,6.7761938,0,0.10907601,6.2581743,9.4359189,9.6756064,5.3746562,0.57648019,10.001592,9.9249504,0.01,0.74573678,0.23622216,34.571912,30.521727,12.080271,11.202141,0.13893871,7.7085715,0.086457884,0.24895422,0.79262656,1.6639421,28.42014,9.2347568,5.656254,12.655099,0.67404104,7.5386903,100,-22.518439,1.1244946,31.505244,23.156662,0.1184021,0,7.8156185,4.0501848,0.080421379,2.0813391,0,11.623087,21.691844,19.782888,0.0021307092,0.0034304334,9.9224427,2.3877101,2.2586535,5.4751003,1.9089561,1.8217916,0
1761734770,,,,3.0765134,60.357208,25.593869,1.5428868,3.3792928,0.64813569,67.397211,0.02646411,0.000965858,0.017259886,0.25589472,0.025501885,0.0045917967,0.01392335,0.0025871899,0.0052033691,2.780379e-05,0.0017591886,34.161931,24.134465,+Inf,154.56869,9.3673148,25.146083,0,56.917272,41.171328,9282.9235,4374.1461,13657.07,0.00028591943,0.0013444514,5.4055555e-05,100,0,6.7838035,0.042829794,0.35971213,27.501743,19.658853,5.1897791,2.8965721,7.1298837,0,0.032403755,3.412569,7.8428901,6.1411096,3.928491,0.47468052,9.1205931,8.9403362,0.01,0.44925645,0.56030986,46.095541,41.812946,12.62596,8.665405,0.03871051,0,0.26025951,0.30341026,0.87864306,1.6909813,36.757906,11.984631,6.4255741,14.854107,0.53815094,7.1568502,100,-29.635853,0.71629076,27.958347,11.969049,0.049037346,0,0.20137618,4.2825951,0.08807406,1.4181634,0,3.1508137,17.204827,15.307344,0.0015417772,0.0047733422,0.85330235,1.4199386,1.393394,0,1.8974831,1.2419993,0
1761734775,,,,2.5379074,99.386873,29.690403,1.3191206,2.9189214,0.7580808,107.07999,0.028289056,0.00058394695,0.017624757,0.25622756,0.027524464,0.0048339602,0.013768234,0.0024331196,0.0057386473,3.8278849e-05,0.002617422,38.784232,29.833474,+Inf,185.7496,12.852774,0,0,53.78985,44.346806,22681.436,10648.921,33330.357,0.00031129542,0.0014422739,5.4908945e-05,100,0,5.8543103,0.04372197,0.056700144,39.292431,28.641471,6.7481926,3.5199927,8.9147614,0,0.039584072,3.9066031,10.65096,8.7810179,5.085933,0.65380536,13.373615,13.303456,0.01,0.81197387,0.47747565,21.977167,17.906362,11.563433,10.971522,0.11250008,7.7764893,0.06946607,0.30260373,1.1072874,2.0679069,28.151126,5.9214254,4.9760195,16.418551,0.90131727,8.47532,100,-22.178784,0.88905864,17.289589,3.1716784,0.15528122,0,7.6544814,4.0708047,0.10708562,1.7532882,0,14.137483,24.67348,22.788658,0.0027865489,0.0041598071,9.9465414,2.3821356,2.2458713,7.4932081,1.8848217,1.7789527,0
1761734780,,,,2.8434031,60.340119,25.487959,1.5612776,3.3820873,0.64050107,61.53929,0.026033724,0.0010144736,0.017450106,0.25582427,0.025848976,0.004603311,0.013846254,0.0024894032,0.0053106611,5.6821106e-05,0.0041863804,37.527879,28.201257,+Inf,173.67734,11.8254,7.7908539,0,57.011001,41.067206,18977.066,8723.9229,27700.988,0.00030498796,0.0014013323,5.2723104e-05,100,0,6.0909708,0.042032336,0.044874245,28.332165,20.999105,6.0284497,3.5475572,7.4620238,0,0.038138894,3.6455635,7.3330605,8.9321051,5.1449441,0.63497786,9.7402516,8.4139227,0.50883588,0.54818303,0.77675147,46.459073,42.350347,11.263916,11.160615,0.11515422,7.7685029,0.063514794,0.28932077,1.0240592,2.0800964,27.909352,5.8652213,4.9681542,15.053918,0.67214513,8.3795364,100,-22.077041,0.72434263,17.664958,4.5683313,0.12709861,0,5.0598873,4.1087265,0.0965168,1.6915429,0,10.911559,17.70317,15.79939,0.0025416812,0.0046294402,10.009485,2.3988326,2.2578116,6.2466105,1.9037802,1.6373511,0
1761734785,,,,2.7180981,99.06583,29.251587,1.3004482,2.8040893,0.76896567,115.95353,0.028145995,0.00058797857,0.017569194,0.25626371,0.027829357,0.0049037269,0.01382469,0.0024047177,0.0056142169,2.2519049e-05,0.0013886027,35.561079,27.806303,+Inf,167.0234,10.511809,16.250537,0,54.172807,43.941702,13663.204,6498.8378,20162.042,0.00030266953,0.0014034655,5.6159198e-05,100,0,6.4799939,0.037608071,0.66470581,38.469005,28.148943,5.8028392,2.7488939,8.5661277,0,0.032640697,3.9317684,10.320062,6.0344569,3.949181,0.47545818,13.963826,11.463625,6.7220257,0.47734704,0.80529195,23.038201,19.133757,13.231283,9.1840556,0.097422783,6.6029484,0.17308189,0.30341014,0.87282732,1.7070153,36.991906,10.517966,5.6879561,12.688283,0.17603457,6.7478152,100,-27.42751,0.89052036,26.138209,6.192304,0.10651353,0,4.9083276,3.9044443,0.10036097,1.3910232,0,11.31234,24.748058,22.833304,0.0025699404,0.004184888,6.7540431,1.6694307,1.6172711,2.1208909,1.9147542,1.3368278,0
1761734790,,,,2.6254476,99.403286,29.635154,1.2979864,2.8061991,0.77042409,112.59574,0.028369854,0.00060078983,0.017572251,0.25618248,0.027759069,0.0048374886,0.014127632,0.0025099208,0.0056670579,3.6615014e-05,0.0025066635,39.288703,29.229554,+Inf,184.42651,12.84591,0.00017988572,0,54.199707,43.958712,22776.709,10721.311,33498.02,0.000317862,0.0014193299,5.6641952e-05,100,0,5.8055489,0.026282524,0.045915556,38.335018,27.066708,6.7868767,3.4368071,8.3035001,0,0.040767213,3.7393725,11.26831,9.0319361,5.1393441,0.66937965,13.536969,11.037219,7.1723198,0.91686787,0.94876331,23.952533,20.438701,12.623418,11.559314,0.11479884,7.8688088,0.069140179,0.28019472,1.0318817,2.0732218,28.126335,5.8044204,5.3719726,16.061945,0.39354698,8.136362,100,-20.341331,0.86588561,17.007969,3.1736626,0.15665885,0,7.6698397,3.5138321,0.10804088,1.4768014,0,14.153057,24.735331,22.768818,0.0028400089,0.0042406959,10.193537,2.4273928,2.2897491,7.7041773,1.9665127,1.5859343,0
1761734795,,,,3.0809186,50.809213,24.435863,1.6262456,3.3539627,0.61491325,53.904444,0.025121765,0.0012101807,0.017319754,0.25560166,0.025879556,0.0046760288,0.01391728,0.0025288453,0.0052981672,2.5925661e-05,0.001857842,33.822602,29.41746,+Inf,152.00436,9.2841455,25.279282,0,57.90663,40.193214,9009.5071,4284.2887,13293.796,0.0002976466,0.0012990517,5.0616223e-05,100,0,6.6780581,0.052839942,0.47343067,25.443764,17.540765,5.3787343,2.6713979,6.4873167,0,0.032352998,3.5788194,7.9029993,5.996294,3.8941214,0.46461199,9.3607461,7.2908314,6.0942183,0.78354231,0.71860813,53.855269,49.652541,12.462533,9.2032525,0.0977602,6.688846,0.16979131,0.28438535,0.89329774,1.664132,37.583603,10.219151,5.0216388,14.832688,0.30712072,6.9124451,100,-28.648458,0.69375834,38.260651,19.574705,0.011649418,0,0.19765575,4.2027286,0.087052929,1.3951758,0,3.2313546,15.721284,14.441485,0.0020289223,0.0090283993,6.8955215,1.6811893,1.6219509,11.124726,1.2797987,1.2270358,0
1761734800,,,,2.730599,99.289389,29.540912,1.3134518,2.8839214,0.76135263,115.59383,0.028307449,0.00058867882,0.017543659,0.2563161,0.02773781,0.0048338657,0.013983971,0.0024260307,0.0057243222,3.6146042e-05,0.0025181985,38.836331,29.680849,+Inf,188.72536,13.016347,0,0,53.742272,44.412384,23301.882,10952.135,34254.018,0.00031670391,0.0014179122,5.5707412e-05,100,0,5.8904029,0.053413896,0.061915894,38.931848,27.669973,6.729572,3.5481453,8.6174157,0,0.03909266,3.901644,11.261875,9.0824118,5.1704649,0.64338864,13.769846,12.566314,4.9515272,0.94830578,0.86882666,22.792702,18.689504,11.224021,11.083535,0.11330888,7.753308,0.067200822,0.29030901,1.1000845,2.0653083,27.684586,5.9545438,4.2631746,15.217957,0.37919017,8.9960946,100,-20.743512,0.88494206,16.980238,3.0782245,0.16001215,0,7.8394601,4.1031973,0.10640915,1.636718,0,14.256546,24.268353,22.576277,0.0030045085,0.0041922185,9.9812445,2.4384159,2.2896577,7.8143132,1.6920761,1.5503706,0
1761734805,,,,2.833668,99.57706,29.824454,1.3280925,2.9143884,0.75295959,118.97835,0.028423943,0.00059937795,0.017577494,0.25616717,0.027750296,0.0048520626,0.01402067,0.0024493537,0.005776447,3.3122163e-05,0.0022733918,39.017072,28.823937,+Inf,182.09435,12.670519,0.41792274,0,53.953534,44.199209,22268.87,10448.182,32717.052,0.00032193004,0.0014429683,5.4586243e-05,100,0,5.8556876,0.042426093,0.39456013,38.755326,27.601692,6.7125235,3.4969982,8.7215587,0,0.039133056,3.7500657,11.153634,9.1111469,5.1267808,0.64726229,13.487663,12.626286,5.895809,0.98739877,1.1091151,23.318619,19.346163,12.276106,11.469758,0.11456821,7.7805018,0.069285768,0.29039771,1.0981368,2.0924373,27.372335,5.5798169,4.7488968,16.78621,0.6359939,8.4344765,100,-21.900556,0.88971467,24.433898,3.9898889,0.13688891,0,7.7201443,3.9724564,0.10727308,1.5471246,0,14.173315,24.202513,22.522355,0.0027580489,0.0041142476,9.9261267,2.4320402,2.2921793,6.84083,1.680158,1.5413585,0
1761734809,,,,3.0619072,60.176358,25.619709,1.5633453,3.4014085,0.63965395,66.00108,0.026337175,0.00096697953,0.017358691,0.25591045,0.025864308,0.0046940287,0.013708979,0.0024796663,0.0052939238,1.3831449e-05,0.0008532313,33.738224,25.188544,+Inf,144.9546,8.2409599,29.689592,0,56.75156,41.322059,4969.5413,2427.2544,7396.7957,0.00028240211,0.001287711,5.2317971e-05,100,0,7.0598147,0.045045019,0.041377142,27.896119,19.923308,5.1824446,0.38360963,7.3141129,0,0.01164072,2.2604519,7.9728106,0.51265863,1.5004333,0.16435709,9.3178537,8.3632072,0.01,0.86583636,0.031331608,46.598736,42.555716,12.849323,0.96853985,0.044756854,2.5051499,2.7206138,0.01126544,0.0084233772,0.15527889,74.574628,34.936279,9.0121467,2.0925946,0.0093199769,0.0023680202,56.503315,-18.484641,0.73057508,63.202383,18.693266,0.011368683,0,0.19852422,4.0430198,0.0839388,0.69059436,0,9.2484522,17.243535,15.924227,0.0024185653,0.0045159172,0.71458945,0.24350792,0.31275934,5.6913825,1.3193076,1.2030572,0
