Block_Index,Block_Len,Next_Jump_Size
14348,5,9
14349,1,9
14350,3,55
14351,4,12610
14352,6,97
14353,1,12500
14354,7,5457485
14355,6,2049
14356,4,159
14357,7,303
14358,5,9
14359,9,3129
14360,2,4004
14361,10,48
14362,4,10
14363,2,822
14364,12,115
14365,11,662
14366,7,9
14367,2,860
14368,44,65
14369,2,156
14370,2,95
14371,11,700
14372,2,93
14373,7,3941
14374,6,13000293
14375,9,13000313
14376,3,77322
14377,2,10
14378,17,10012
14379,22,34
14380,1,60835
14381,18,1253137
14382,5,1253127
14383,26,60678
14384,19,1082120
14385,13,92297
14386,5,92300
14387,4,1082073
14388,3,93
14389,7,9923
14390,5,77390
14391,2,218
14392,9,1014363
14393,7,13951103
14394,1,13662686
14395,6,11
14396,8,262099
14397,18,262155
14398,4,13662620
14399,3,3879
14400,4,13
14401,1,56
14402,3,12975940
14403,3,9
14404,10,1197362
14405,3,9
14406,9,10
14407,3,14
14408,2,1197311
14409,3,9
14410,10,12975840
14411,1,9705
14412,5,9699
14413,2,46
14414,2,3904
14415,4,181768
14416,1,1877
14417,3,1278
14418,1,27
14419,17,9
14420,8,69
14421,4,9
14422,1,41
14423,3,855
14424,4,1594
14425,35,19
14426,1,24
14427,5,193633
14428,9,193605
14429,1,1739
14430,4,181846
14431,6,3829
14432,4,25
14433,1,52
14434,1,57
14435,3,3868
14436,3,9
14437,1,13
14438,1,13662833
14439,2,11
14440,1,9
14441,2,21
14442,1,13662788
14443,2,13951209
14444,12,38979
14445,5,38988
14446,10,1013828
14447,16,10
14448,5,13000823
14449,18,13000867
14450,8,13627
14451,21,1259961
14452,5,1259951
14453,20,44
14454,13,13863
14455,10,10
14456,7,30
14457,5,3660
14458,13,9
14459,27,52
14460,11,388
14461,13,19
14462,6,5455885
14463,12,11932
14464,6,34
14465,4,22
14466,2,12
14467,2,11905
14468,4,14092
14469,5,518
14470,6,166
14471,2,160
14472,5,13526
14473,8,5455946
14474,2,27
14475,2,70
14476,7,347
14477,4,13003740
14478,9,13003760
14479,3,83679
14480,9,73626
14481,18,1253137
14482,5,1253127
14483,26,73469
14484,4,200
14485,13,101
14486,2,382
14487,12,12921155
14488,6,12921168
14489,15,533271
14490,6,504
14491,1,532746
14492,4,66614
14493,5,3419
14494,12,9
14495,3,12990608
14496,18,12990652
14497,9,1256496
14498,5,1256486
14499,11,12
14500,6,5608
14501,6,5620
14502,36,75
14503,14,35
14504,28,6699
14505,9,11830
14506,6,11842
14507,17,36
14508,4,67
14509,7,83
14510,8,6540
14511,8,77
14512,4,5952
14513,14,10971
14514,4,10
14515,4,10995
14516,1,10
14517,3,16
14518,17,11
14519,4,78549
14520,40,24
14521,6,47
14522,2,650
14523,37,16
14524,18,16
14525,25,293
14526,1,53
14527,12,78818
14528,6,558276
14529,14,16
14530,6,314901932
14531,42,12
14532,2,314902152
14533,3,38
14534,3,33
14535,6,558195
14536,6,1378
14537,36,1252
14538,3,1394
14539,36,1268
14540,2,9
14541,2,24
14542,8,5656
14543,11,12989515
14544,9,12989535
14545,2,9
14546,10,2577
14547,4,66598
14548,4,228
14549,1,107
14550,5,10
14551,8,107
14552,2,52
14553,3,2138
14554,10,9
14555,2,85028
14556,14,9
14557,7,443299
14558,11,225
14559,3,1473
14560,13,32
14561,11,9
14562,1,177100
14563,7,38
14564,1,174080
14565,5,174085
14566,2,177165
14567,7,680136
14568,7,31
14569,2,22
14570,2,1263
14571,28,1170
14572,2,680184
14573,1,351203
14574,5,351208
14575,2,903659
14576,36,903810
14577,5,1301
14578,4,443038
14579,2,6944
14580,18,6989
14581,6,12
14582,2,68463
14583,19,51
14584,1,15610
14585,4,21
14586,1,15578
14587,5,13301
14588,14,26
14589,9,13220
14590,10,72
14591,2,3968
14592,11,3992
14593,4,62
14594,7,40
14595,8,58
14596,7,68205
14597,3,21
14598,1,838763
14599,7,14
14600,3,198
14601,12,26
14602,3,144
14603,2,838818
14604,1,459018
14605,18,553704
14606,7,96572
14607,13,96597
14608,4,96557
14609,13,96582
14610,10,10
14611,26,553519
14612,1,13779
14613,2,13776
14614,3,36407
14615,8,13502958
14616,6,13502971
14617,4,36384
14618,2,9
14619,2,33
14620,2,30324
14621,16,43593
14622,8,790413
14623,3,2868
14624,8,9
14625,34,9
14626,7,2695
14627,2,790408
14628,9,43627
14629,26,30147
14630,2,9
14631,9,55683
14632,17,20
14633,3,2059
14634,29,35738
14635,14,45
14636,7,35640
14637,2,104
14638,5,137327
14639,30,137422
14640,6,640463
14641,8,1203
14642,28,1110
14643,2,640499
14644,5,179
14645,7,1933
14646,4,13723
14647,21,9
14648,3,1134
14649,4,121304
14650,18,9
14651,23,507
14652,5,172
14653,25,186
14654,17,170
14655,5,573
14656,25,9
14657,16,15
14658,10,121705
14659,1,1142
14660,6,124099
14661,38,85
14662,5,372
14663,5,168
14664,24,166
14665,17,160
14666,4,426
14667,40,124512
14668,4,12
14669,1,9
14670,1,12
14671,2,492
14672,7,11
14673,4,29519
14674,8,790413
14675,3,2868
14676,8,9
14677,34,9
14678,7,2695
14679,2,790408
14680,9,29485
14681,13,612
14682,8,13529
14683,2,1267
14684,4,152
14685,1,1105
14686,6,404003
14687,7,11
14688,13,404058
14689,4,84
14690,6,2059
14691,29,35738
14692,14,45
14693,7,35640
14694,9,1933
14695,4,13723
14696,21,9
14697,3,1134
14698,4,121304
14699,42,507
14700,5,172
14701,25,186
14702,17,170
14703,5,573
14704,25,9
14705,16,15
14706,10,121705
14707,1,1142
14708,6,124099
14709,38,85
14710,5,372
14711,5,168
14712,24,166
14713,17,160
14714,4,426
14715,40,124512
14716,7,9
14717,1,12
14718,2,492
14719,4,786
14720,8,819
14721,3,11
14722,1,531
14723,8,13529
14724,2,1267
14725,37,430
14726,10,213
14727,4,780
14728,19,57
14729,6,654
14730,4,236
14731,43,209
14732,2,1124
14733,6,404003
14734,7,11
14735,13,404058
14736,4,84
14737,3,184
14738,17,55982
14739,4,12649
14740,7,66
14741,2,12737
14742,2,36271
14743,8,36257
14744,12,94204
14745,16,1549
14746,15,287
14747,17,246
14748,3,21
14749,8,110
14750,32,58
14751,9,268
14752,10,64
14753,1,272043
14754,5,272048
14755,3,657
14756,8,1478
14757,3,94270
14758,8,458712
14759,1,63937
14760,2,9
14761,14,41
14762,4,63
14763,3,163
14764,1,63966
14765,4,84833
14766,2,106398
14767,8,29
14768,3,106342
14769,4,2088
14770,2,50
14771,4,86110
14772,23,10
14773,12,85996
14774,6,83771
14775,5,13004769
14776,11,13004794
14777,8,2128
14778,22,5457308
14779,16,9
14780,5,9
14781,1,9
14782,3,55
14783,4,12610
14784,6,97
14785,1,12500
14786,7,5457485
14787,6,2049
14788,4,159
14789,7,303
14790,5,9
14791,9,3129
14792,2,4004
14793,10,48
14794,4,10
14795,2,822
14796,12,115
14797,11,662
14798,7,9
14799,2,860
14800,44,65
14801,2,156
14802,2,95
14803,11,700
14804,2,93
14805,7,3941
14806,6,13000293
14807,9,13000313
14808,3,77322
14809,2,10
14810,17,10012
14811,22,34
14812,1,60835
14813,18,1253137
14814,5,1253127
14815,26,60678
14816,19,1082120
14817,13,92297
14818,5,92300
14819,4,1082073
14820,3,93
14821,7,9923
14822,5,77390
14823,2,218
14824,9,1014363
14825,7,13951103
14826,1,13662686
14827,6,11
14828,8,262099
14829,18,262155
14830,4,13662620
14831,3,3879
14832,4,13
14833,1,56
14834,3,12975940
14835,3,9
14836,10,1197362
14837,3,9
14838,9,10
14839,3,14
14840,2,1197311
14841,3,9
14842,10,12975840
14843,1,9705
14844,5,9699
14845,2,46
14846,2,3904
14847,4,181768
14848,1,1877
14849,3,1278
14850,1,27
14851,17,9
14852,8,69
14853,4,9
14854,1,41
14855,3,855
14856,4,1594
14857,35,19
14858,1,24
14859,5,193633
14860,9,193605
14861,1,1739
14862,4,181846
14863,6,3829
14864,4,25
14865,1,52
14866,1,57
14867,3,3868
14868,3,9
14869,1,13
14870,1,13662833
14871,2,11
14872,1,9
14873,2,21
14874,1,13662788
14875,2,13951209
14876,12,38979
14877,5,38988
14878,10,1013828
14879,16,10
14880,5,13000823
14881,18,13000867
14882,8,13627
14883,21,1259961
14884,5,1259951
14885,20,44
14886,13,13863
14887,10,10
14888,7,30
14889,5,3660
14890,13,9
14891,27,52
14892,11,388
14893,13,19
14894,6,5455885
14895,12,11932
14896,6,34
14897,4,22
14898,2,12
14899,2,11905
14900,4,14092
14901,5,518
14902,6,166
14903,2,160
14904,5,13526
14905,8,5455946
14906,2,27
14907,2,70
14908,7,347
14909,4,13003740
14910,9,13003760
14911,3,83679
14912,9,73626
14913,18,1253137
14914,5,1253127
14915,26,73469
14916,4,200
14917,13,101
14918,2,382
14919,12,12921155
14920,6,12921168
14921,15,533271
14922,6,504
14923,1,532746
14924,4,66614
14925,5,3419
14926,12,9
14927,3,12990608
14928,18,12990652
14929,9,1256496
14930,5,1256486
14931,11,12
14932,6,5608
14933,6,5620
14934,36,75
14935,14,35
14936,28,6699
14937,9,11830
14938,6,11842
14939,22,13
14940,2,53
14941,14,83
14942,8,6540
14943,8,77
14944,4,5952
14945,14,10971
14946,4,10
14947,4,10995
14948,1,10
14949,3,16
14950,17,11
14951,4,78549
14952,40,24
14953,6,47
14954,2,650
14955,37,16
14956,18,16
14957,25,293
14958,1,53
14959,12,78818
14960,6,558276
14961,14,16
14962,6,314901932
14963,42,12
14964,2,314902152
14965,3,38
14966,3,33
14967,6,558195
14968,6,1378
14969,36,1252
14970,3,1394
14971,36,1268
14972,2,9
14973,2,24
14974,8,5656
14975,11,12989515
14976,9,12989535
14977,2,9
14978,10,2577
14979,4,66598
14980,4,228
14981,1,107
14982,5,10
14983,8,107
14984,2,52
14985,3,2138
14986,10,9
14987,2,85028
14988,14,9
14989,7,443299
14990,11,225
14991,3,1473
14992,13,32
14993,11,9
14994,1,177100
14995,7,38
14996,1,174080
14997,5,174085
14998,2,177165
14999,7,680136
15000,7,31
15001,2,22
15002,2,1263
15003,28,1170
15004,2,680184
15005,1,351203
15006,5,351208
15007,2,903659
15008,36,903810
15009,5,1301
15010,4,443038
15011,2,6944
15012,18,6989
15013,6,12
15014,2,68463
15015,19,51
15016,1,15610
15017,4,21
15018,1,15578
15019,5,13301
15020,14,26
15021,9,13220
15022,10,72
15023,2,3968
15024,11,3992
15025,4,62
15026,7,40
15027,8,58
15028,7,68205
15029,3,21
15030,1,838763
15031,7,14
15032,3,198
15033,12,26
15034,3,144
15035,2,838818
15036,1,459018
15037,18,553704
15038,7,96572
15039,13,96597
15040,4,96557
15041,13,96582
15042,10,10
15043,26,553519
15044,1,13779
15045,2,13776
15046,3,36407
15047,8,13502958
15048,6,13502971
15049,4,36384
15050,2,9
15051,2,33
15052,2,30324
15053,16,43593
15054,8,790413
15055,3,2868
15056,8,9
15057,34,9
15058,7,2695
15059,2,790408
15060,9,43627
15061,26,30147
15062,2,9
15063,9,55683
15064,17,20
15065,3,2059
15066,29,35738
15067,14,45
15068,7,35640
15069,2,104
15070,5,137327
15071,30,137422
15072,6,640463
15073,8,1203
15074,28,1110
15075,2,640499
15076,5,179
15077,7,1933
15078,4,13723
15079,21,9
15080,3,1134
15081,4,121304
15082,18,9
15083,23,507
15084,5,172
15085,25,186
15086,17,170
15087,5,573
15088,25,9
15089,16,15
15090,10,121705
15091,1,1142
15092,6,124099
15093,38,85
15094,5,372
15095,5,168
15096,24,166
15097,17,160
15098,4,426
15099,40,124512
15100,4,12
15101,1,9
15102,1,12
15103,2,492
15104,7,11
15105,4,29519
15106,8,790413
15107,3,2868
15108,8,9
15109,34,9
15110,7,2695
15111,2,790408
15112,9,29485
15113,13,612
15114,8,13529
15115,2,1267
15116,4,152
15117,1,1105
15118,6,404003
15119,7,11
15120,13,404058
15121,4,84
15122,6,2059
15123,29,35738
15124,14,45
15125,7,35640
15126,9,1933
15127,4,13723
15128,21,9
15129,3,1134
15130,4,121304
15131,42,507
15132,5,172
15133,25,186
15134,17,170
15135,5,573
15136,25,9
15137,16,15
15138,10,121705
15139,1,1142
15140,6,124099
15141,38,85
15142,5,372
15143,5,168
15144,24,166
15145,17,160
15146,4,426
15147,40,124512
15148,7,9
15149,1,12
15150,2,492
15151,4,786
15152,8,819
15153,3,11
15154,1,531
15155,8,13529
15156,2,1267
15157,37,430
15158,10,213
15159,4,780
15160,19,57
15161,6,654
15162,4,236
15163,43,209
15164,2,1124
15165,6,404003
15166,7,11
15167,13,404058
15168,4,84
15169,3,184
15170,17,55982
15171,4,12649
15172,7,66
15173,2,12737
15174,2,36271
15175,8,36257
15176,12,94204
15177,16,1549
15178,15,287
15179,17,246
15180,3,21
15181,8,110
15182,32,58
15183,9,268
15184,10,64
15185,1,272043
15186,5,272048
15187,3,657
15188,8,1478
15189,3,94270
15190,8,458712
15191,1,63937
15192,2,9
15193,14,41
15194,4,63
15195,3,163
15196,1,63966
15197,4,84833
15198,2,106398
15199,8,29
15200,3,106342
15201,4,2088
15202,2,50
15203,4,86110
15204,23,10
15205,12,85996
15206,6,83771
15207,5,13004769
15208,11,13004794
15209,8,2128
15210,22,5457308
15211,16,9
15212,5,9
15213,1,9
15214,3,55
15215,4,12610
15216,6,97
15217,1,12500
15218,7,5457485
15219,6,2049
15220,4,159
15221,7,303
15222,5,9
15223,9,3129
15224,2,4004
15225,10,48
15226,4,10
15227,2,822
15228,12,115
15229,11,662
15230,7,9
15231,2,860
15232,44,65
15233,2,156
15234,2,95
15235,11,700
15236,2,93
15237,7,3941
15238,6,13000293
15239,9,13000313
15240,3,77322
15241,2,10
15242,17,10012
15243,22,34
15244,1,60835
15245,18,1253137
15246,5,1253127
15247,26,60678
15248,19,1082120
15249,13,92297
15250,5,92300
15251,4,1082073
15252,3,93
15253,7,9923
15254,5,77390
15255,2,218
15256,9,1014363
15257,7,13951103
15258,1,13662686
15259,6,11
15260,8,262099
15261,18,262155
15262,4,13662620
15263,3,3879
15264,4,13
15265,1,56
15266,3,12975940
15267,3,9
15268,10,1197362
15269,3,9
15270,9,10
15271,3,14
15272,2,1197311
15273,3,9
15274,10,12975840
15275,1,9705
15276,5,9699
15277,2,46
15278,2,3904
15279,4,181768
15280,1,1877
15281,3,1278
15282,1,27
15283,17,9
15284,8,69
15285,4,9
15286,1,41
15287,3,855
15288,4,1594
15289,35,19
15290,1,24
15291,5,193633
15292,9,193605
15293,1,1739
15294,4,181846
15295,6,3829
15296,4,25
15297,1,52
15298,1,57
15299,3,3868
15300,3,9
15301,1,13
15302,1,13662833
15303,2,11
15304,1,9
15305,2,21
15306,1,13662788
15307,2,13951209
15308,12,38979
15309,5,38988
15310,10,1013828
15311,16,10
15312,5,13000823
15313,18,13000867
15314,8,13627
15315,21,1259961
15316,5,1259951
15317,20,44
15318,13,13863
15319,10,10
15320,7,30
15321,5,3660
15322,13,9
15323,27,52
15324,11,388
15325,13,19
15326,6,5455885
15327,12,11932
15328,6,34
15329,4,22
15330,2,12
15331,2,11905
15332,4,14092
15333,5,518
15334,6,166
15335,2,160
15336,5,13526
15337,8,5455946
15338,2,27
15339,2,70
15340,7,347
15341,4,13003740
15342,9,13003760
15343,3,83679
15344,9,73626
15345,18,1253137
15346,5,1253127
15347,26,73469
15348,4,200
15349,13,101
15350,2,382
15351,12,12921155
15352,6,12921168
15353,15,533271
15354,6,504
15355,1,532746
15356,4,66614
15357,5,3419
15358,12,9
15359,3,12990608
15360,18,12990652
15361,9,1256496
15362,5,1256486
15363,11,12
15364,6,5608
15365,6,5620
15366,36,75
15367,14,35
15368,28,6699
15369,9,11830
15370,6,11842
15371,20,67
15372,16,83
15373,8,6540
15374,8,77
15375,4,5952
15376,14,10971
15377,4,10
15378,4,10995
15379,1,10
15380,3,16
15381,17,11
15382,4,78549
15383,52,47
15384,2,650
15385,37,16
15386,7,34
15387,21,16
15388,25,293
15389,1,53
15390,12,78818
15391,6,558276
15392,14,16
15393,6,314901932
15394,42,12
15395,2,314902152
15396,3,38
15397,3,33
15398,6,558195
15399,6,1378
15400,36,1252
15401,3,1394
15402,36,1268
15403,2,9
15404,2,24
15405,8,5656
15406,11,12989515
15407,9,12989535
15408,2,9
15409,10,2577
15410,4,66598
15411,4,228
15412,1,107
15413,5,10
15414,8,107
15415,2,52
15416,3,2138
15417,10,9
15418,2,85028
15419,14,9
15420,7,443299
15421,11,225
15422,3,1473
15423,13,32
15424,11,9
15425,1,177100
15426,7,38
15427,1,174080
15428,5,174085
15429,2,177165
15430,7,680136
15431,7,31
15432,2,22
15433,2,1263
15434,28,1170
15435,2,680184
15436,1,351203
15437,5,351208
15438,2,903659
15439,36,903810
15440,5,1301
15441,4,443038
15442,2,6944
15443,18,6989
15444,6,12
15445,2,68463
15446,19,51
15447,1,15610
15448,4,21
15449,1,15578
15450,5,13301
15451,14,26
15452,9,13220
15453,10,72
15454,2,3968
15455,11,3992
15456,4,62
15457,7,40
15458,8,58
15459,7,68205
15460,3,21
15461,1,838763
15462,7,14
15463,3,198
15464,12,26
15465,3,144
15466,2,838818
15467,1,459018
15468,18,553704
15469,7,96572
15470,13,96597
15471,4,96557
15472,13,96582
15473,10,10
15474,26,553519
15475,1,13779
15476,2,13776
15477,3,36407
15478,8,13502958
15479,6,13502971
15480,4,36384
15481,2,9
15482,2,33
15483,2,30324
15484,16,43593
15485,8,790413
15486,3,2868
15487,8,9
15488,34,9
15489,7,2695
15490,2,790408
15491,9,43627
15492,26,30147
15493,2,9
15494,9,55683
15495,17,20
15496,3,2059
15497,29,35738
15498,14,45
15499,7,35640
15500,2,104
15501,5,137327
15502,30,137422
15503,6,640463
15504,8,1203
15505,28,1110
15506,2,640499
15507,5,179
15508,7,1933
15509,4,13723
15510,21,9
15511,3,1134
15512,4,121304
15513,18,9
15514,23,507
15515,5,172
15516,25,186
15517,17,170
15518,5,573
15519,25,9
15520,16,15
15521,10,121705
15522,1,1142
15523,6,124099
15524,38,85
15525,5,372
15526,5,168
15527,24,166
15528,17,160
15529,4,426
15530,40,124512
15531,4,12
15532,1,9
15533,1,12
15534,2,492
15535,7,11
15536,4,29519
15537,8,790413
15538,3,2868
15539,8,9
15540,34,9
15541,7,2695
15542,2,790408
15543,9,29485
15544,13,612
15545,8,13529
15546,2,1267
15547,4,152
15548,1,1105
15549,6,404003
15550,7,11
15551,13,404058
15552,4,84
15553,6,2059
15554,29,35738
15555,14,45
15556,7,35640
15557,9,1933
15558,4,13723
15559,21,9
15560,3,1134
15561,4,121304
15562,42,507
15563,5,172
15564,25,186
15565,17,170
15566,5,573
15567,25,9
15568,16,15
15569,10,121705
15570,1,1142
15571,6,124099
15572,38,85
15573,5,372
15574,5,168
15575,24,166
15576,17,160
15577,4,426
15578,40,124512
15579,7,9
15580,1,12
15581,2,492
15582,4,786
15583,8,819
15584,3,11
15585,1,531
15586,8,13529
15587,2,1267
15588,37,430
15589,10,213
15590,4,780
15591,19,57
15592,6,654
15593,4,236
15594,43,209
15595,2,1124
15596,6,404003
15597,7,11
15598,13,404058
15599,4,84
15600,3,184
15601,17,55982
15602,4,12649
15603,7,66
15604,2,12737
15605,2,36271
15606,8,36257
15607,12,94204
15608,16,1549
15609,15,287
15610,17,246
15611,3,21
15612,11,114
15613,29,58
15614,9,268
15615,10,64
15616,1,272043
15617,5,272048
15618,5,602
15619,3,106376
15620,7,106390
15621,7,5780634
15622,11,291279
15623,20,58
15624,6,291146
15625,2,5780666
15626,8,91105
15627,14,11
15628,11,91023
15629,2,392
15630,23,481532
15631,7,854
15632,25,5008412
15633,9,5008432
15634,2,19
15635,2,578929
15636,15,30
15637,2,34
15638,8,39
15639,6,578803
15640,1,25
15641,7,738
15642,2,481555
15643,1,635
15644,8,1478
15645,3,94270
15646,8,458712
15647,1,63937
15648,2,9
15649,14,41
15650,4,63
15651,3,163
15652,1,63966
15653,4,84833
15654,2,106398
15655,8,29
15656,3,106342
15657,4,2088
15658,2,50
15659,4,86110
15660,23,10
15661,12,85996
15662,6,83771
15663,5,13004769
15664,11,13004794
15665,8,2128
15666,22,5457308
15667,16,9
15668,5,9
15669,1,9
15670,3,55
15671,4,12610
15672,6,97
15673,1,12500
15674,7,5457485
15675,6,2049
15676,4,159
15677,7,303
15678,5,9
15679,9,3129
15680,2,4004
15681,10,48
15682,4,10
15683,2,822
15684,12,115
15685,11,662
15686,7,9
15687,2,860
15688,44,65
15689,2,156
15690,2,95
15691,11,700
15692,2,93
15693,7,3941
15694,6,13000293
15695,9,13000313
15696,3,77322
15697,2,10
15698,17,10012
15699,22,34
15700,1,60835
15701,18,1253137
15702,5,1253127
15703,26,60678
15704,19,1082120
15705,13,92297
15706,5,92300
15707,4,1082073
15708,3,93
15709,7,9923
15710,5,77390
15711,2,218
15712,9,1014363
15713,7,13951103
15714,1,13662686
15715,6,11
15716,8,262099
15717,18,262155
15718,4,13662620
15719,3,3879
15720,4,13
15721,1,56
15722,3,12975940
15723,3,9
15724,10,1197362
15725,3,9
15726,9,10
15727,3,14
15728,2,1197311
15729,3,9
15730,10,12975840
15731,1,9705
15732,5,9699
15733,2,46
15734,2,3904
15735,4,181768
15736,1,1877
15737,3,1278
15738,1,27
15739,17,9
15740,8,69
15741,4,9
15742,1,41
15743,3,855
15744,4,1594
15745,35,19
15746,1,24
15747,5,193633
15748,9,193605
15749,1,1739
15750,4,181846
15751,6,3829
15752,4,25
15753,1,52
15754,1,57
15755,3,3868
15756,3,9
15757,1,13
15758,1,13662833
15759,2,11
15760,1,9
15761,2,21
15762,1,13662788
15763,2,13951209
15764,12,38979
15765,5,38988
15766,10,1013828
15767,16,10
15768,5,13000823
15769,18,13000867
15770,8,13627
15771,21,1259961
15772,5,1259951
15773,20,44
15774,13,13863
15775,10,10
15776,7,30
15777,5,3660
15778,13,9
15779,27,52
15780,11,388
15781,13,19
15782,6,5455885
15783,12,11932
15784,6,34
15785,4,22
15786,2,12
15787,2,11905
15788,4,14092
15789,5,518
15790,6,166
15791,2,160
15792,5,13526
15793,8,5455946
15794,2,27
15795,2,70
15796,7,347
15797,4,13003740
15798,9,13003760
15799,3,83679
15800,9,73626
15801,18,1253137
15802,5,1253127
15803,26,73469
15804,4,200
15805,13,101
15806,2,382
15807,12,12921155
15808,6,12921168
15809,15,533271
15810,6,504
15811,1,532746
15812,4,66614
15813,5,3419
15814,12,9
15815,3,12990608
15816,18,12990652
15817,9,1256496
15818,5,1256486
15819,11,12
15820,6,5608
15821,6,5620
15822,36,75
15823,14,35
15824,28,6699
15825,9,11830
15826,6,11842
15827,22,13
15828,2,53
15829,14,83
15830,8,6540
15831,8,77
15832,4,5952
15833,14,10971
15834,4,10
15835,4,10995
15836,1,10
15837,3,16
15838,17,11
15839,4,78549
15840,52,47
15841,2,650
15842,37,16
15843,7,34
15844,21,16
15845,25,293
15846,1,53
15847,12,78818
15848,6,558276
15849,14,16
15850,6,314901932
15851,42,12
15852,2,314902152
15853,3,38
15854,3,33
15855,6,558195
15856,6,1378
15857,36,1252
15858,3,1394
15859,36,1268
15860,2,9
15861,2,24
15862,8,5656
15863,11,12989515
15864,9,12989535
15865,2,9
15866,10,2577
15867,4,66598
15868,4,228
15869,1,107
15870,5,10
15871,8,107
15872,2,52
15873,3,2138
15874,10,9
15875,2,85028
15876,14,9
15877,7,443299
15878,11,225
15879,3,1473
15880,13,32
15881,11,9
15882,1,177100
15883,7,38
15884,1,174080
15885,5,174085
15886,2,177165
15887,7,680136
15888,7,31
15889,2,22
15890,2,1263
15891,28,1170
15892,2,680184
15893,1,351203
15894,5,351208
15895,2,903659
15896,36,903810
15897,5,1301
15898,4,443038
15899,2,6944
15900,18,6989
15901,6,12
15902,2,68463
15903,19,51
15904,1,15610
15905,4,21
15906,1,15578
15907,5,13301
15908,14,26
15909,9,13220
15910,10,72
15911,2,3968
15912,11,3992
15913,4,62
15914,7,40
15915,8,58
15916,7,68205
15917,3,21
15918,1,838763
15919,7,14
15920,3,198
15921,12,26
15922,3,144
15923,2,838818
15924,1,459018
15925,18,553704
15926,7,96572
15927,13,96597
15928,4,96557
15929,13,96582
15930,10,10
15931,26,553519
15932,1,13779
15933,2,13776
15934,3,36407
15935,8,13502958
15936,6,13502971
15937,4,36384
15938,2,9
15939,2,33
15940,2,30324
15941,16,43593
15942,8,790413
15943,3,2868
15944,8,9
15945,34,9
15946,7,2695
15947,2,790408
15948,9,43627
15949,26,30147
15950,2,9
15951,9,55683
15952,17,20
15953,3,2059
15954,29,35738
15955,14,45
15956,7,35640
15957,2,104
15958,5,137327
15959,30,137422
15960,6,640463
15961,8,1203
15962,28,1110
15963,2,640499
15964,5,179
15965,7,1933
15966,4,13723
15967,21,9
15968,3,1134
15969,4,121304
15970,18,9
15971,23,507
15972,5,172
15973,25,186
15974,17,170
15975,5,573
15976,25,9
15977,16,15
15978,10,121705
15979,1,1142
15980,6,124099
15981,38,85
15982,5,372
15983,5,168
15984,24,166
15985,17,160
15986,4,426
15987,40,124512
15988,4,12
15989,1,9
15990,1,12
15991,2,492
15992,7,11
15993,4,29519
15994,8,790413
15995,3,2868
15996,8,9
15997,34,9
15998,7,2695
15999,2,790408
16000,9,29485
16001,13,612
16002,8,13529
16003,2,1267
16004,4,152
16005,1,1105
16006,6,404003
16007,7,11
16008,13,404058
16009,4,84
16010,6,2059
16011,29,35738
16012,14,45
16013,7,35640
16014,9,1933
16015,4,13723
16016,21,9
16017,3,1134
16018,4,121304
16019,42,507
16020,5,172
16021,25,186
16022,17,170
16023,5,573
16024,25,9
16025,16,15
16026,10,121705
16027,1,1142
16028,6,124099
16029,38,85
16030,5,372
16031,5,168
16032,24,166
16033,17,160
16034,4,426
16035,40,124512
16036,7,9
16037,1,12
16038,2,492
16039,4,786
16040,8,819
16041,3,11
16042,1,531
16043,8,13529
16044,2,1267
16045,37,430
16046,10,213
16047,4,780
16048,19,57
16049,6,654
16050,4,236
16051,43,209
16052,2,1124
16053,6,404003
16054,7,11
16055,13,404058
16056,4,84
16057,3,184
16058,17,55982
16059,4,12649
16060,7,66
16061,2,12737
16062,2,36271
16063,8,36257
16064,12,94204
16065,16,1549
16066,15,287
16067,17,246
16068,3,21
16069,8,110
16070,32,58
16071,9,268
16072,10,64
16073,1,272043
16074,5,272048
16075,3,657
16076,8,1478
16077,3,94270
16078,8,458712
16079,1,63937
16080,2,9
16081,14,41
16082,4,63
16083,3,163
16084,1,63966
16085,4,84833
16086,2,106398
16087,8,29
16088,3,106342
16089,4,2088
16090,2,50
16091,4,86110
16092,23,10
16093,12,85996
16094,6,83771
16095,5,13004769
16096,11,13004794
16097,8,2128
16098,22,5457308
16099,16,9
16100,5,9
16101,1,9
16102,3,55
16103,4,12610
16104,6,97
16105,1,12500
16106,7,5457485
16107,6,2049
16108,4,159
16109,7,303
16110,5,9
16111,9,3129
16112,2,4004
16113,10,48
16114,4,10
16115,2,822
16116,12,115
16117,11,662
16118,7,9
16119,2,860
16120,44,65
16121,2,156
16122,2,95
16123,11,700
16124,2,93
16125,7,3941
16126,6,13000293
16127,9,13000313
16128,3,77322
16129,2,10
16130,17,10012
16131,22,34
16132,1,60835
16133,18,1253137
16134,5,1253127
16135,26,60678
16136,19,1082120
16137,13,92297
16138,5,92300
16139,4,1082073
16140,3,93
16141,7,9923
16142,5,77390
16143,2,218
16144,9,1014363
16145,7,13951103
16146,1,13662686
16147,6,11
16148,8,262099
16149,18,262155
16150,4,13662620
16151,3,3879
16152,4,13
16153,1,56
16154,3,12975940
16155,3,9
16156,10,1197362
16157,3,9
16158,9,10
16159,3,14
16160,2,1197311
16161,3,9
16162,10,12975840
16163,1,9705
16164,5,9699
16165,2,46
16166,2,3904
16167,4,181768
16168,1,1877
16169,3,1278
16170,1,27
16171,17,9
16172,8,69
16173,4,9
16174,1,41
16175,3,855
16176,4,1594
16177,35,19
16178,1,24
16179,5,193633
